Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Pomino, N., Stark, E.","35488784500; 35488943900","Losing the ""neuter"": The case of the Spanish demonstratives",2009,"Probus",21,"2",,217,247,,4,10.1515/prbs.2009.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76749128574&partnerID=40&md5=f2cfc5e8c5aba6516dc06b70168bcf1a",Review,Final,,Scopus,2-s2.0-76749128574
"Roberge, Y., Troberg, M.","6506411062; 22434335800","The high applicative syntax of the dativus commodi/incommodi in Romance",2009,"Probus",21,"2",,249,289,,12,10.1515/prbs.2009.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76749087088&partnerID=40&md5=aa964f22b5f2f3ea427ae900ca8e2f5e",Review,Final,,Scopus,2-s2.0-76749087088
"Sutrop, U.","26034937200","Heinrich von jannau on the livonians and livonian language in Rosenpänter's Beiträge (1828)",2009,"Linguistica Uralica",45,"4",,307,309,,1,10.3176/lu.2009.4.06,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76449119208&partnerID=40&md5=1bb4512ae5ba1acac238f3295cfe5fa8",Article,Final,,Scopus,2-s2.0-76449119208
"Viitso, T.-R.","35424744800","Livonian and leivu: Shared innovations and problems",2009,"Linguistica Uralica",45,"4",,269,282,,6,10.3176/lu.2009.4.03,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76449110215&partnerID=40&md5=44a5b3e77d728a2622adb6d75d9be782",Article,Final,,Scopus,2-s2.0-76449110215
"Pajusalu, K., Krikmann, A., Winkler, E.","26321933900; 35424054000; 35424754600","Lexical relations between Salaca Livonian and Estonian dialects",2009,"Linguistica Uralica",45,"4",,283,298,,6,10.3176/lu.2009.4.04,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76449110012&partnerID=40&md5=9fee1fd70fe7ab0ef887ba3dbd8bc560",Article,Final,,Scopus,2-s2.0-76449110012
"Tuisk, T., Teras, P.","35424660700; 35304034700","The role of duration ratios and fundamental frequency in spontaneous Livonian",2009,"Linguistica Uralica",45,"4",,241,252,,6,10.3176/lu.2009.4.01,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76449106576&partnerID=40&md5=8518e9088616d3e4e966c2ed98848986",Article,Final,,Scopus,2-s2.0-76449106576
"Sutrop, U., Pajusalu, K.","26034937200; 26321933900","Medieval livonian county metsepole and the historical and linguistic border between livonians and estonians",2009,"Linguistica Uralica",45,"4",,253,268,,6,10.3176/lu.2009.4.02,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76449096737&partnerID=40&md5=0edae3f3007db94c5f002168033e6676",Article,Final,,Scopus,2-s2.0-76449096737
"Faster, M.","35423951500","Obscure place name elements ura and ora in South Estonian",2009,"Linguistica Uralica",45,"4",,299,306,,,10.3176/lu.2009.4.05,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76449086313&partnerID=40&md5=aafe3824c6065400474ed423391ac04f",Article,Final,,Scopus,2-s2.0-76449086313
"Grewendorf, G., Kremers, J.","14324902200; 26639371200","Phases and cycles. Some problems with phase theory",2009,"Linguistic Review",26,"4",,385,430,,12,10.1515/tlir.2009.015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76349123788&partnerID=40&md5=8c8eec5b746009003785f06471aed65c",Article,Final,,Scopus,2-s2.0-76349123788
"Padgett, J.","7003884956","Systemic contrast and Catalan rhotics",2009,"Linguistic Review",26,"4",,431,463,,12,10.1515/tlir.2009.016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76349119432&partnerID=40&md5=afd09974a37f1599119910920c2c7df4",Article,Final,,Scopus,2-s2.0-76349119432
"Kishimoto, H.","12776004500","Topic prominency in Japanese",2009,"Linguistic Review",26,"4",,465,513,,5,10.1515/tlir.2009.017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76349118714&partnerID=40&md5=cccda95f74c0166529835cb68e1f9498",Article,Final,,Scopus,2-s2.0-76349118714
"Andersen, T.","7201524042","Verbal suffixes and suffix reduction in Surkum and other Northern Burun languages: Interaction with focus",2009,"Journal of African Languages and Linguistics",30,"2",,147,196,,3,10.1515/JALL.2009.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-76349084966&partnerID=40&md5=577f7d166a302c17733a69d9ff0ee1bd",Article,Final,,Scopus,2-s2.0-76349084966
"Regier, T., Kay, P., Khetarpal, N.","57204340240; 7102087705; 24923181600","Color naming and the shape of color space",2009,"Language",85,"4",,884,892,,13,10.1353/lan.0.0177,"https://www.scopus.com/inward/record.url?eid=2-s2.0-75949118235&partnerID=40&md5=d0f9ab7a00d71b8a2c33974d7738c8fa",Article,Final,,Scopus,2-s2.0-75949118235
"Hayes, B., Zuraw, K., Siptár, P., Londe, Z.","8217247800; 23988073300; 35520558800; 26034548400","Natural and unnatural constraints in hungarian vowel harmony",2009,"Language",85,"4",,822,863,,83,10.1353/lan.0.0169,"https://www.scopus.com/inward/record.url?eid=2-s2.0-75949111316&partnerID=40&md5=6ef40027e04d87dbc27bf6fa3722f177",Article,Final,,Scopus,2-s2.0-75949111316
"Potsdam, E.","14519887600","Malagasy backward object control",2009,"Language",85,"4",,754,784,,8,10.1353/lan.0.0160,"https://www.scopus.com/inward/record.url?eid=2-s2.0-75949109438&partnerID=40&md5=60cd7f52e3e90be27d80e4a0d7416265",Article,Final,,Scopus,2-s2.0-75949109438
"Beddor, P.S.","6602954542","A coarticulatory path to sound change",2009,"Language",85,"4",,785,821,,97,10.1353/lan.0.0165,"https://www.scopus.com/inward/record.url?eid=2-s2.0-75949094313&partnerID=40&md5=00925fa005a33253895c9603ac5499da",Article,Final,,Scopus,2-s2.0-75949094313
"Demuth, K., Machobane, M., Moloi, F.","55918708300; 6504280252; 6507332489","Learning how to license null noun-class prefixes in sesotho",2009,"Language",85,"4",,864,883,,4,10.1353/lan.0.0173,"https://www.scopus.com/inward/record.url?eid=2-s2.0-75949088121&partnerID=40&md5=75b2b4e6cdc3bdec0e03a6bfd5da26b7",Article,Final,,Scopus,2-s2.0-75949088121
"Geraci, C.","23091037700","Epenthesis in Italian sign language",2009,"Sign Language and Linguistics (Online)",12,"1",,13,51,,6,10.1075/sll.12.1.02ger,"https://www.scopus.com/inward/record.url?eid=2-s2.0-75849162469&partnerID=40&md5=4c856e6099afecfa9e7ba9ee7dabc703",Article,Final,,Scopus,2-s2.0-75849162469
"De Beuzeville, L., Johnston, T., Schembri, A.","35366271500; 7202653959; 25951617200","The use of space with indicating verbs in Auslan: A corpus-based investigation",2009,"Sign Language and Linguistics (Online)",12,"1",,53,82,,34,10.1075/sll.12.1.03deb,"https://www.scopus.com/inward/record.url?eid=2-s2.0-75849145497&partnerID=40&md5=476b93cbf0011ed87e5c14f55db18e6d",Article,Final,,Scopus,2-s2.0-75849145497
"Firicǎ, C.","35336494700","The phonetic or the etymological principle in Romanian orthography?",2009,"GOVOR",26,"1",,53,62,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-75349086130&partnerID=40&md5=29248979a7fec8bafc8a3b9067a48e9e",Review,Final,,Scopus,2-s2.0-75349086130
"Meisel, J.M.","24454330100","Second language acquisition in early childhood",2009,"Zeitschrift fur Sprachwissenschaft",28,"1",,5,34,,98,10.1515/ZFSW.2009.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74849139255&partnerID=40&md5=f49286491059ceb7256916c18f622f45",Article,Final,,Scopus,2-s2.0-74849139255
"Palkó, M.","35322813300","Strategies for compression of socio-cultural reality in a metaphorical visual blend",2009,"Jezikoslovlje",10,"1",,1,19,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74849088301&partnerID=40&md5=4a0ffefe658b2ca16c3276ebb7a3a90a",Article,Final,,Scopus,2-s2.0-74849088301
"Rastier, F.","13611596600","Passages and path within the intertext",2009,"Belgian Journal of Linguistics",23,"1",,7,29,,1,10.1075/bjl.23.03ras,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549220379&partnerID=40&md5=602430943ecd9052ecca30fe4ad047d7",Review,Final,,Scopus,2-s2.0-74549220379
"Léthier, V.","35317715000","Multidimensional analysis based on morpho-lexical features: The example of a 19th century regional press corpus along with its columns",2009,"Belgian Journal of Linguistics",23,"1",,176,190,,,10.1075/bjl.23.14let,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549207448&partnerID=40&md5=374494f091ad37914cba4efd939d0405",Review,Final,,Scopus,2-s2.0-74549207448
"Viprey, J.-M.","26034689100","Language/discourse: Textual analysis, computer and statistics",2009,"Belgian Journal of Linguistics",23,"1",,191,206,,,10.1075/bjl.23.15vip,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549207447&partnerID=40&md5=5d74f82bbb51fdcc23e45bb07d4e7435",Review,Final,,Scopus,2-s2.0-74549207447
"Mellet, S., Longrée, D.","17344039300; 17344203900","Syntactical motifs and textual structures: Considerations based on the study of a Latin historical corpus",2009,"Belgian Journal of Linguistics",23,"1",,161,173,,5,10.1075/bjl.23.13mel,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549206714&partnerID=40&md5=131c09b25e387f68b0f10cd6072ac829",Review,Final,,Scopus,2-s2.0-74549206714
"Kroon, C.","36850985700","Text structure and referential choice in narrative: The anaphoric use of the Latin demonstrative ille",2009,"Belgian Journal of Linguistics",23,"1",,115,131,,3,10.1075/bjl.23.10kro,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549198222&partnerID=40&md5=6be8dd8f47e2d7ac0666d9c354f9369c",Review,Final,,Scopus,2-s2.0-74549198222
"Pinto, R.","35318185000","Prototypicity and textual analysis",2009,"Belgian Journal of Linguistics",23,"1",,31,44,,1,10.1075/bjl.23.04pin,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549188418&partnerID=40&md5=7defd0e375f0364ebc8d7458bb9bb27e",Review,Final,,Scopus,2-s2.0-74549188418
"Fenoglio, I.","38761204000","Textual genetics and manuscript in word processing. A new definition of the text? Essay on the avant-texte of a short story by Pascal Quignard",2009,"Belgian Journal of Linguistics",23,"1",,45,61,,2,10.1075/bjl.23.05fen,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549162154&partnerID=40&md5=ca023eed4450d661578c9d605b675c59",Review,Final,,Scopus,2-s2.0-74549162154
"Couto, J., Minel, J.-L.","57196870096; 23392931900","Text linguistics and navigation: Questions about text",2009,"Belgian Journal of Linguistics",23,"1",,91,102,,,10.1075/bjl.23.08cou,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549154468&partnerID=40&md5=ea7714a9dcc155fcfe70cda144e83559",Review,Final,,Scopus,2-s2.0-74549154468
"Anokhina, O.","35317060600","The genesis of texts: Planning and interior language",2009,"Belgian Journal of Linguistics",23,"1",,63,72,,,10.1075/bjl.23.06ano,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549142360&partnerID=40&md5=453008d20cec5011052142c06c3c320f",Review,Final,,Scopus,2-s2.0-74549142360
"Guibert, G.","26037066900","Which structural markers to identify in texts? Theoretical and methodological aspects. Application to the first chapter of the European constitution",2009,"Belgian Journal of Linguistics",23,"1",,147,160,,,10.1075/bjl.23.12gui,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549137882&partnerID=40&md5=969065f4cc201d823f4f0eaf60d39d6f",Review,Final,,Scopus,2-s2.0-74549137882
"Defays, J.-M.","35317435000","Text and hypertext: Function, reading, learning",2009,"Belgian Journal of Linguistics",23,"1",,103,114,,,10.1075/bjl.23.09def,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549131022&partnerID=40&md5=c610b7c8a0ebf8f9d25720996e617472",Review,Final,,Scopus,2-s2.0-74549131022
"Adema, S.","35316752900","Discourse modes and bases: The use of tenses in Vergil's Aeneid and Livy's ab Urbe Condita",2009,"Belgian Journal of Linguistics",23,"1",,133,146,,2,10.1075/bjl.23.11ade,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549125416&partnerID=40&md5=fdb1991dbf210d86d765950c81e35413",Review,Final,,Scopus,2-s2.0-74549125416
"Lundquist, L.","25938311100","From contrastive text linguistics to didactic applications - And back again",2009,"Belgian Journal of Linguistics",23,"1",,73,89,,4,10.1075/bjl.23.07lun,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74549121358&partnerID=40&md5=d041d9e4db5335383d9a782a88f5a13b",Review,Final,,Scopus,2-s2.0-74549121358
"Feng, A.","35302499500","English in China: Convergence and divergence in policy and practice",2009,"AILA Review",22,"1",,85,102,,29,10.1075/aila.22.07fen,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74049158658&partnerID=40&md5=e12fa173943e2f2a82c3fbe0f7e15bc5",Review,Final,,Scopus,2-s2.0-74049158658
"Lim, L.","22955896300","Beyond fear and loathing in SG: The real mother tongues and language policies in multilingual Singapore",2009,"AILA Review",22,"1",,52,71,,24,10.1075/aila.22.05lim,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74049146778&partnerID=40&md5=fdf030ae36d141612dc5d44694c6c4ac",Review,Final,,Scopus,2-s2.0-74049146778
"Hino, N.","36870255700","The teaching of English as an International Language in Japan: An answer to the dilemma of indigenous values and global needs in the Expanding Circle",2009,"AILA Review",22,"1",,103,119,,39,10.1075/aila.22.08hin,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74049137936&partnerID=40&md5=857e172e8c7173750c8015c307b6bc80",Review,Final,,Scopus,2-s2.0-74049137936
"Li, D.C.S.","26029878700","Towards 'biliteracy and trilingualism' in Hong Kong (SAR): Problems, dilemmas and stakeholders' views",2009,"AILA Review",22,"1",,72,84,,52,10.1075/aila.22.06li,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74049129507&partnerID=40&md5=84ca6a702bfc34b8a6b951eb692e4249",Review,Final,,Scopus,2-s2.0-74049129507
"Ruanni, T., Tupas, F.","38261460000; 24074902200","Language as a problem of development: Ideological debates and comprehensive education in the Philippines",2009,"AILA Review",22,"1",,23,35,,8,10.1075/aila.22.03tup,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74049108257&partnerID=40&md5=4d7f5b5ada9407f4bc1ac5350f9d1568",Review,Final,,Scopus,2-s2.0-74049108257
"Hashim, A.","35302293800","Not plain sailing: Malaysia's language choice in policy and education",2009,"AILA Review",22,"1",,36,51,,34,10.1075/aila.22.04has,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74049103078&partnerID=40&md5=024e0cfe5f47cae6e172dc779090a0d0",Review,Final,,Scopus,2-s2.0-74049103078
"Canagarajah, S.","24474429900","The plurilingual tradition and the English language in South Asia",2009,"AILA Review",22,"1",,5,22,,61,10.1075/aila.22.02can,"https://www.scopus.com/inward/record.url?eid=2-s2.0-74049086132&partnerID=40&md5=87ac0656fd77c5189498763e223f20e4",Review,Final,,Scopus,2-s2.0-74049086132
"Schøning, S., Møller, J.S.","35280922000; 35280201000","Self-recordings as a social activity",2009,"Nordic Journal of Linguistics",32,"2",,245,269,,1,10.1017/S0332586509990060,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73649141701&partnerID=40&md5=f5c605a6230d4ef32c1e9a72cf29ae4d",Article,Final,,Scopus,2-s2.0-73649141701
"Thaisen, J., Da Rold, O.","26038640900; 26664510900","The linguistic stratification in the Cambridge DD copy of Chaucer's Canterbury Tales",2009,"Neuphilologische Mitteilungen",110,"3",,283,297,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73649128910&partnerID=40&md5=c4a02b4bc26b77fe9752f390a01eb177",Review,Final,,Scopus,2-s2.0-73649128910
"Bartens, A.","15126725500","A comparison of the english-based creoles of nicaragua and san andrés and old providence",2009,"Neuphilologische Mitteilungen",110,"3",,299,318,,4,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73649115301&partnerID=40&md5=e0269012d6634701a421a0dccf6cd821",Review,Final,,Scopus,2-s2.0-73649115301
"Nilsson, J.","35280457400","Dialect change?",2009,"Nordic Journal of Linguistics",32,"2",,207,220,,3,10.1017/S0332586509990047,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73649115263&partnerID=40&md5=ac0ae87b75864cdb6a97eb254df6f999",Review,Final,,Scopus,2-s2.0-73649115263
"Sundaram, M.","38262043400","Anterior future constructions and the structure of old english narratives",2009,"Neuphilologische Mitteilungen",110,"3",,267,281,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73649107940&partnerID=40&md5=481003f4ca0fb7e3de7eaf9aadc684fe",Review,Final,,Scopus,2-s2.0-73649107940
"Solheim, R.","56767971000","Dialect development in a melting pot: The formation of a new culture and a new dialect in the industrial town of Høyanger",2009,"Nordic Journal of Linguistics",32,"2",,191,206,,5,10.1017/S0332586509990035,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73649104067&partnerID=40&md5=5833bc345b40604ab8586bb7b2911507",Review,Final,,Scopus,2-s2.0-73649104067
"Opsahl, T.","35280699500","Wolla I swear this is typical for the conversational style of adolescents in multiethnic areas in Oslo",2009,"Nordic Journal of Linguistics",32,"2",,221,244,,7,10.1017/S0332586509990059,"https://www.scopus.com/inward/record.url?eid=2-s2.0-73649084052&partnerID=40&md5=a9d9ffe248ef835df81374a871f142cb",Article,Final,,Scopus,2-s2.0-73649084052
"Chang, C.-C., Wu, M.M.-C.","26035165700; 38762323100","Address form shifts in interpreted Q &amp; A sessions",2009,"Interpreting",11,"2",,164,189,,9,10.1075/intp.11.2.04cha,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72949116858&partnerID=40&md5=2e8cc23f8522724edf1f5a2cbdf15283",Article,Final,,Scopus,2-s2.0-72949116858
"Xiaoyan, X., Ruiling, Y.","35249395900; 38261873400","Survey on sign language interpreting in China",2009,"Interpreting",11,"2",,137,163,,8,10.1075/intp.11.2.03xia,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72949107475&partnerID=40&md5=50b67b4fd866896242a15f6b0ee858f5",Review,Final,,Scopus,2-s2.0-72949107475
"Leung, E., Gibbons, J.","26038429100; 7201472848","Interpreting Cantonese utterance-final particles in bilingual courtroom discourse",2009,"Interpreting",11,"2",,190,215,,8,10.1075/intp.11.2.05leu,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72949104438&partnerID=40&md5=4c8b33008261d8bada22d1c5e7f01eaa",Review,Final,,Scopus,2-s2.0-72949104438
"Binhua, W., Lei, M.","56387730100; 38261678600","Interpreter training and research in mainland China: Recent developments",2009,"Interpreting",11,"2",,267,283,,13,10.1075/intp.11.2.08wan,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72949104222&partnerID=40&md5=120c1336dd74867d521439588417220e",Review,Final,,Scopus,2-s2.0-72949104222
"Lung, R.","14010557000","Perceptions of translating/interpreting in first-century China",2009,"Interpreting",11,"2",,119,136,,,10.1075/intp.11.2.02lun,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72949093876&partnerID=40&md5=692631dc0c3afd5680ba335724af4009",Review,Final,,Scopus,2-s2.0-72949093876
