"ID"	"Authors"	"Title"	"Year"	"Source.title"	"Volume"	"Issue"	"clickable_doi"
"d112c576"	"Crasborn, O., Van Der Kooij, E., Waters, D., Woll, B., Mesch, J."	"Frequency distribution and spreading behavior of different types of mouth actions in three sign languages"	2008	"Sign Language and Linguistics (Online)"	"11"	"1"	"http://doi.org/10.1075/sll.11.1.04cra"
"7ee8e112"	"Howe, M.L., Wimmer, M.C., Gagnon, N., Plumpton, S."	"An associative-activation theory of children's and adults' memory illusions"	2009	"Journal of Memory and Language"	"60"	"2"	"http://doi.org/10.1016/j.jml.2008.10.002"
"f7757596"	"Crossley, S.A., McNamara, D.S."	"Computational assessment of lexical differences in L1 and L2 writing"	2009	"Journal of Second Language Writing"	"18"	"2"	"http://doi.org/10.1016/j.jslw.2009.02.002"
"f5d97477"	"Godfrey-Smith, P."	"Explanation in evolutionary biology: Comments on Fodor"	2008	"Mind and Language"	"23"	"1"	"http://doi.org/10.1111/j.1468-0017.2007.00326.x"
"b8d54b71"	"Hoff, B.J., Kiban, R.J."	"Two participles of the Carib language of Surinam, with their nominal, verbal, and adjectival properties"	2009	"International Journal of American Linguistics"	"75"	"3"	"http://doi.org/10.1086/604705"
"d4505bb5"	"Gerevini, A.E., Haslum, P., Long, D., Saetti, A., Dimopoulos, Y."	"Deterministic planning in the fifth international planning competition: PDDL3 and experimental evaluation of the planners"	2009	"Artificial Intelligence"	"173"	"5-6"	"http://doi.org/10.1016/j.artint.2008.10.012"
"502655e1"	"Belardinelli, F., Lomuscio, A."	"Quantified epistemic logics for reasoning about knowledge in multi-agent systems"	2009	"Artificial Intelligence"	"173"	"9-10"	"http://doi.org/10.1016/j.artint.2009.02.003"
"af2fb444"	"Laitinen, M."	"Sociolinguistic patterns in grammaticalization: He, they, and those in human indefinite reference"	2008	"Language Variation and Change"	"20"	"1"	"http://doi.org/10.1017/S0954394508000045"
"8b9ce9c2"	"Eom, I."	"Discrepancies between sounds and graphs: Irregular readings of Chinese characters"	2009	"Written Language and Literacy"	"12"	"2"	"http://doi.org/10.1075/wll.12.2.04eom"
"22db5de8"	"Ouafeu, Y.T.S."	"Thanking responders in Cameroon English"	2009	"World Englishes"	"28"	"4"	"http://doi.org/10.1111/j.1467-971X.2009.01611.x"
"5bb140f1"	"Zhao, C.G., Llosa, L."	"Voice in high-stakes L1 academic writing assessment: Implications for L2 writing instruction"	2008	"Assessing Writing"	"13"	"3"	"http://doi.org/10.1016/j.asw.2008.10.003"
"65da408e"	"Seuren, P.A.M., Hamans, C."	"Semantic conditioning of syntactic rules: Evidentiality and auxiliation in English and Dutch"	2009	"Folia Linguistica"	"43"	"1"	"http://doi.org/10.1515/FLIN.2009.004"
"7eff1380"	"Monderer, D., Tennenholtz, M."	"Strong mediated equilibrium"	2009	"Artificial Intelligence"	"173"	"1"	"http://doi.org/10.1016/j.artint.2008.10.005"
"52a513cd"	"Lim, V.P.C., Liow, S.J.R., Lincoln, M., Chan, Y.H., Onslow, M."	"Determining language dominance in English-Mandarin bilinguals: Development of a self-report classification tool for clinical use"	2008	"Applied Psycholinguistics"	"29"	"3"	"http://doi.org/10.1017/S0142716408080181"
"80f92d98"	"Dubey, A., Keller, F., Sturt, P."	"A probabilistic corpus-based model of syntactic parallelism"	2008	"Cognition"	"109"	"3"	"http://doi.org/10.1016/j.cognition.2008.09.006"
"0efd15b1"	"Kang, Y., Cappella, J.N."	"Emotional reactions to and perceived effectiveness of media messages: Appraisal and message sensation value"	2008	"Western Journal of Communication"	"72"	"1"	"http://doi.org/10.1080/10570310701827604"
"89214b74"	"Laming, D."	"An improved algorithm for predicting free recalls"	2008	"Cognitive Psychology"	"57"	"3"	"http://doi.org/10.1016/j.cogpsych.2008.01.001"
"3162eb4a"	"Durieux-Smith, A., Fitzpatrick, E., Whittingham, J."	"Universal newborn hearing screening: A question of evidence"	2008	"International Journal of Audiology"	"47"	"1"	"http://doi.org/10.1080/14992020701703547"
"3df0984a"	"Dimitrova, M."	"Adaptation of Greek feminine α-declension nouns ending in -η in Medieval Slavonic sources: The evidence of Croato-Glagolitic missals"	2009	"Slavia"	"78"	"3-4"	"http://doi.org/"
"897e6b4c"	"Harris, P.L., Richert, R.A."	"William James, 'the world of sense' and trust in testimony"	2008	"Mind and Language"	"23"	"5"	"http://doi.org/10.1111/j.1468-0017.2008.00354.x"
"1fb9d735"	"Garcia, L., Sabbadin, R."	"Complexity results and algorithms for possibilistic influence diagrams"	2008	"Artificial Intelligence"	"172"	"8-9"	"http://doi.org/10.1016/j.artint.2007.11.008"
"a80605f3"	"Jenks, C.J."	"When is it appropriate to talk? Managing overlapping talk in multi-participant voice-based chat rooms"	2009	"Computer Assisted Language Learning"	"22"	"1"	"http://doi.org/10.1080/09588220802613781"
"51b28199"	"Dave, N."	"Une nouvelle révolution permanente: The making of African modernity in Sékou Touré's Guinea"	2009	"Forum for Modern Language Studies"	"45"	"4"	"http://doi.org/10.1093/fmls/cqp113"
"a1923fd4"	"De Almeida, R.G., Dwivedi, V.D."	"Coercion without lexical decomposition: Type-shifting effects revisited"	2008	"Canadian Journal of Linguistics"	"53"	"2-3"	"http://doi.org/10.1017/s0008413100004503"
"39fa4317"	"Heinemann, S."	"Paola Benincà / Laura Vanelli, Linguistica friulana"	2008	"Zeitschrift fur Romanische Philologie"	"124"	"4"	"http://doi.org/10.1515/zrph.2008.073"
"10ee4bbe"	"Hutton, C."	"Meaning, time and the law: Ex post and ex ante perspectives"	2009	"International Journal for the Semiotics of Law"	"22"	"3"	"http://doi.org/10.1007/s11196-009-9113-9"
"62188ec8"	"Mak, B., Coniam, D."	"Using wikis to enhance and develop writing skills among secondary school students in Hong Kong"	2008	"System"	"36"	"3"	"http://doi.org/10.1016/j.system.2008.02.004"
"51c5c55b"	"Reyes, C.C."	"El Libro de Recuerdos (Book of Memories): A Latina student's exploration of self and religion in public school"	2009	"Research in the Teaching of English"	"43"	"3"	"http://doi.org/"
"b869c593"	"Hoffner, H., Baker, E., Quinn, K.B."	"Lights, cameras, pencils! Using descriptive video to enhance writing"	2008	"Reading Teacher"	"61"	"7"	"http://doi.org/10.1598/RT.61.7.8"
"71ce4a39"	"Rawson, K.A., Van Overschelde, J.P."	"How does knowledge promote memory? The distinctiveness theory of skilled memory"	2008	"Journal of Memory and Language"	"58"	"3"	"http://doi.org/10.1016/j.jml.2007.08.004"
"355f0da6"	"Kong, H., Cheung, C., Baum, T."	"Are tour guides in china ready for the booming tourism industry?"	2009	"Journal of China Tourism Research"	"5"	"1"	"http://doi.org/10.1080/19388160802711410"
"c44821f8"	"Millard, S.K., Nicholas, A., Cook, F.M."	"Is parent-child interaction therapy effective in reducing stuttering?"	2008	"Journal of Speech, Language, and Hearing Research"	"51"	"3"	"http://doi.org/10.1044/1092-4388(2008/046)"
"d3295267"	"Fleckenstein, K.S., Spinuzzi, C., Rickly, R.J., Papper, C.C."	"The importance of harmony: An ecological metaphor for writing research"	2008	"College Composition and Communication"	"60"	"2"	"http://doi.org/"
"e91c8fbc"	"Jonas Brännstrom, K., Grenner, J."	"Clinical application of long-term intensity and pitch matches in fluctuating low-frequency hearing loss"	2008	"International Journal of Audiology"	"47"	"7"	"http://doi.org/10.1080/14992020801991729"
"acca2586"	"Jarmulowicz, L., Taran, V.L., Hay, S.E."	"Lexical frequency and third-graders' stress accuracy in derived English word production"	2008	"Applied Psycholinguistics"	"29"	"2"	"http://doi.org/10.1017/S0142716407080101"
"468c7545"	"Mitterer, H., Ernestus, M."	"The link between speech perception and production is phonological and abstract: Evidence from the shadowing task"	2008	"Cognition"	"109"	"1"	"http://doi.org/10.1016/j.cognition.2008.08.002"
"7ca53fa3"	"Robinson, P."	"What text really is not, and why editors have to learn to swim"	2009	"Literary and Linguistic Computing"	"24"	"1"	"http://doi.org/10.1093/llc/fqn030"
"268e5e7f"	"Past, E."	"The dying diva: Violent ends for Clara Calamai in Ossessione and Profondo rosso"	2008	"Forum Italicum"	"42"	"2"	"http://doi.org/10.1177/001458580804200204"
"2b374044"	"Jacobsen, A.L."	"Genesis 1-3 as source for the anthropology of origen"	2008	"Vigiliae Christianae"	"62"	"3"	"http://doi.org/10.1163/157007208X265737"
"49f7b9bd"	"Mirzoeff, N."	"War is culture: Global counterinsurgency, visuality, and the Petraeus doctrine"	2009	"PMLA"	"124"	"5"	"http://doi.org/10.1632/pmla.2009.124.5.1737"
"490e2589"	"Hertel, C."	"Petrifaction and melancholia in dürer's lucretia"	2008	"Word and Image"	"24"	"1"	"http://doi.org/10.1080/02666286.2008.10444072"
"4634eb1a"	"Belz, A."	"Automatic generation of weather forecast texts using comprehensive probabilistic generation-space models"	2008	"Natural Language Engineering"	"14"	"4"	"http://doi.org/10.1017/S1351324907004664"
"60c62903"	"Betz, I.R., Blood, G.W., Blood, I.M."	"University students' perceptions of pre-school and kindergarten children who stutter"	2008	"Journal of Communication Disorders"	"41"	"3"	"http://doi.org/10.1016/j.jcomdis.2007.10.003"
"c6850ee8"	"Ribeiro, F.M., Carvallo, R.M."	"Tone-evoked ABR in full-term and preterm neonates with normal hearing"	2008	"International Journal of Audiology"	"47"	"1"	"http://doi.org/10.1080/14992020701643800"
"e8e20a66"	"Legros, E., Amelunxen, C., Klar, F., Schürr, A."	"Generic and reflective graph transformations for checking and enforcement of modeling guidelines"	2009	"Journal of Visual Languages and Computing"	"20"	"4"	"http://doi.org/10.1016/j.jvlc.2009.04.005"
"69610e46"	"Lang, R."	"Preference for specific manding topographies may emerge over time during functional communication training"	2009	"Evidence-Based Communication Assessment and Intervention"	"3"	"2"	"http://doi.org/10.1080/17489530903073336"
"67f09cdd"	"Campbell, J."	"Voltaire's 'racine': The paradoxes of a transformation"	2009	"Modern Language Review"	"104"	"4"	"http://doi.org/"
"708c87cb"	"Maier, E."	"Presupposing acquaintance: A unified semantics for de dicto, de re and de se belief reports"	2009	"Linguistics and Philosophy"	"32"	"5"	"http://doi.org/10.1007/s10988-010-9065-2"
"f5d14338"	"Lee, S., Iverson, G.K."	"The development of monophthongal vowels in Korean: Age and sex differences"	2008	"Clinical Linguistics and Phonetics"	"22"	"7"	"http://doi.org/10.1080/02699200801945120"
"4e53dc6e"	"Marback, R."	"Embracing wicked problems: The turn to design in composition studies"	2009	"College Composition and Communication"	"61"	"2"	"http://doi.org/"
"67a5e728"	"Hamid, M.O., Hamid, M.O., Baldauf, R.B."	"Will CLT bail out the bogged down ELT in Bangladesh?"	2008	"English Today"	"24"	"3"	"http://doi.org/10.1017/S0266078408000254"
"bc53f135"	"Granville, S., Dison, L."	"Making connections through reflection: Writing and feedback in an academic literacy programme"	2009	"Southern African Linguistics and Applied Language Studies"	"27"	"1"	"http://doi.org/10.2989/SALALS.2009.27.1.5.753"
"210ff827"	"Neel, A.T."	"Effects of loud and amplified speech on sentence and word intelligibility in Parkinson disease"	2009	"Journal of Speech, Language, and Hearing Research"	"52"	"4"	"http://doi.org/10.1044/1092-4388(2008/08-0119)"
"3b4d2a9b"	"Etkind, A."	"A parable of misrecognition: Anagnorisis and the return of the repressed from the gulag"	2009	"Russian Review"	"68"	"4"	"http://doi.org/10.1111/j.1467-9434.2009.00542.x"
"93f817eb"	"Clark, R., Morrison, T.G., Wilcox, B."	"Readers’ theater: A process of developing fourth-graders’ reading fluency"	2009	"Reading Psychology"	"30"	"4"	"http://doi.org/10.1080/02702710802411620"
"7477f1f7"	"Da Silva, E., Heller, M."	"From protector to producer: The role of the State in the discursive shift from minority rights to economic development"	2009	"Language Policy"	"8"	"2"	"http://doi.org/10.1007/s10993-009-9127-x"
"b1744bc8"	"Horn, J.H., Pratt, S.R., Durrant, J.D."	"Parameters to maximize 2f2-f1 distortion product otoacoustic emission levels"	2008	"Journal of Speech, Language, and Hearing Research"	"51"	"6"	"http://doi.org/10.1044/1092-4388(2008/07-0179)"
"bc271d27"	"Hood, S., Forey, G."	"The interpersonal dynamics of call-centre interactions: Co-constructing the rise and fall of emotion"	2008	"Discourse and Communication"	"2"	"4"	"http://doi.org/10.1177/1750481308095937"
"386cba2a"	"Raghavendra, P."	"Teaching evidence-based practice in a problem-based learning course in speech-language pathology"	2009	"Evidence-Based Communication Assessment and Intervention"	"3"	"4"	"http://doi.org/10.1080/17489530903399160"
"9897a940"	"Jong, E.D., Howard, E."	"Integration in two-way immersion education: Equalising linguistic benefits for all students"	2009	"International Journal of Bilingual Education and Bilingualism"	"12"	"1"	"http://doi.org/10.1080/13670050802149531"
"a2b12c77"	"Walsh, M."	"\"Which way?\": Difficult options for vulnerable witnesses in Australian Aboriginal land claim and native title cases"	2008	"Journal of English Linguistics"	"36"	"3"	"http://doi.org/10.1177/0075424208321142"
"a9d3b8d6"	"Field, M.C."	"Metaphor, mythology, and a navajo verb: The role of cultural constructs in the Lexicography of Endangered Languages"	2009	"Anthropological Linguistics"	"51"	"3-4"	"http://doi.org/"
"d33b0f43"	"Gurevich, O., Waterman, S.A."	"Mapping verbal argument preferences to deverbal nouns"	2009	"International Journal of Semantic Computing"	"3"	"4"	"http://doi.org/10.1142/S1793351X09000902"
"b89879fc"	"Fellner, A.M."	"Crossing borders, shifting paradigms: New perspectives on American studies"	2008	"AAA - Arbeiten aus Anglistik und Amerikanistik"	"33"	"1"	"http://doi.org/"
"4212189c"	"Estival, D., Molesworth, B."	"A study of EL2 pilots' radio communication in the general aviation environment"	2009	"Australian Review of Applied Linguistics"	"32"	"3"	"http://doi.org/10.2104/aral0924"
"da1b860a"	"Hansen, M.-B.M., Strudsholm, E."	"The semantics of particles: Advantages of a contrastive and panchronic approach: A study of the polysemy of French déjà and Italian già"	2008	"Linguistics"	"46"	"3"	"http://doi.org/10.1515/LING.2008.016"
"5314129c"	"Shaheen, N."	"Ruth 3:15 - The 'he' and 'she' bibles"	2009	"Notes and Queries"	"56"	"4"	"http://doi.org/10.1093/notesj/gjp211"
"1eebaeeb"	"Fulda, J.S."	"Towards a unified theory of 'if\"s-The theory of conditional elements: Further evidence from conditionally self-falsifying utterances"	2009	"Journal of Pragmatics"	"41"	"7"	"http://doi.org/10.1016/j.pragma.2008.12.010"
"1a731edc"	"Chatwin, J."	"Pre-empting 'trouble' in the homoeopathic consultation"	2008	"Journal of Pragmatics"	"40"	"2"	"http://doi.org/10.1016/j.pragma.2007.10.007"
"3c0744d5"	"Bolozky, S."	"Colloquial Hebrew imperatives revisited"	2009	"Language Sciences"	"31"	"2-3"	"http://doi.org/10.1016/j.langsci.2008.12.008"
"a4d25a87"	"Paver, C."	"'Wenn man im Falle Weimars vom \"osten\" sprechen darf': Memory and Place in the New Bundesländer"	2009	"Oxford German Studies"	"38"	"3"	"http://doi.org/10.1179/007871909x475616"
"7ed99e41"	"Weiss, J."	"Memory in creation: The context of Rojas's literary recollection"	2009	"Bulletin of Hispanic Studies"	"86"	"1"	"http://doi.org/10.1353/bhs.0.0012"
"effb1926"	"Urmeneta, C.E., Sola, A.S."	"Language learning through tasks in a Content and Language Integrated Learning (CLIL) science classroom"	2009	"Porta Linguarum"	""	"11"	"http://doi.org/"
"f1708491"	"Chou, W.-H."	"Co-sleeping and the importation of picture books about bedtime"	2009	"Children's Literature in Education"	"40"	"1"	"http://doi.org/10.1007/s10583-008-9074-8"
"5959c28a"	"Besner, D., O'Malley, S."	"Additivity of Factor Effects in Reading Tasks Is Still a Challenge for Computational Models: Reply to Ziegler, Perry, and Zorzi (2009)"	2009	"Journal of Experimental Psychology: Learning Memory and Cognition"	"35"	"1"	"http://doi.org/10.1037/a0014555"
"636356d7"	"Van Wieringen, A., Wouters, J."	"LIST and LINT: Sentences and numbers for quantifying speech understanding in severely impaired listeners for Flanders and the Netherlands"	2008	"International Journal of Audiology"	"47"	"6"	"http://doi.org/10.1080/14992020801895144"
"023793c8"	"Sato, A."	"Both motor prediction and conceptual congruency between preview and action-effect contribute to explicit judgment of agency"	2009	"Cognition"	"110"	"1"	"http://doi.org/10.1016/j.cognition.2008.10.011"
"b09bba61"	"Sawaki, Y., Kim, H.-J., Gentile, C."	"Q-matrix construction: Defining the link between constructs and test items in large-scale reading and listening comprehension assessments"	2009	"Language Assessment Quarterly"	"6"	"3"	"http://doi.org/10.1080/15434300902801917"
"b975e70b"	"Agyekum, K."	"The pragmatics of Akan greetings"	2008	"Discourse Studies"	"10"	"4"	"http://doi.org/10.1177/1461445608091884"
"6c17b045"	"Gallois, C."	"Epilogue"	2009	"Journal of Language and Social Psychology"	"28"	"2"	"http://doi.org/10.1177/0261927X08330608"
"df1c1c21"	"Edmundson, M."	"\"love's bitter mystery\": Stephen dedalus, drowning, and the burden of guilt in ulysses"	2009	"English Studies"	"90"	"5"	"http://doi.org/10.1080/00138380903180884"
"10f6aa1c"	"Al-Qadcombining dot belowi, W."	"The salaries of judges in early Islam: The evidence of the documentary and literary sources"	2009	"Journal of Near Eastern Studies"	"68"	"1"	"http://doi.org/10.1086/596623"
"16de393c"	"Oziewicz, M."	"\"we cooperate, or Die\": Sustainable coexistence in terry pratchett's the amazing maurice and his educated rodents"	2009	"Children's Literature in Education"	"40"	"2"	"http://doi.org/10.1007/s10583-008-9079-3"
"0aa7e474"	"Snively, G.J., Williams, L.B."	"\"Coming to know\": Weaving aboriginal and western science knowledge, language, and literacy into the science classroom"	2008	"L1 Educational Studies in Language and Literature"	"8"	"1"	"http://doi.org/10.17239/l1esll-2008.08.01.03"
"cea02727"	"Fincham, G."	"Conrad's ‘Embedded’ narratives"	2008	"English Academy Review"	"25"	"2"	"http://doi.org/10.1080/10131750802348426"
"97293234"	"Tribble, E."	"Languaging in Shakespeare's theatre"	2009	"Pragmatics and Cognition"	"17"	"3"	"http://doi.org/10.1075/pc.17.3.06tri"
"aa63b776"	"Kibby, M.Y., Kroese, J.M., Krebbs, H., Hill, C.E., Hynd, G.W."	"The pars triangularis in dyslexia and ADHD: A comprehensive approach"	2009	"Brain and Language"	"111"	"1"	"http://doi.org/10.1016/j.bandl.2009.03.001"
"8b907c83"	"Smith, B."	"The relationship between scrolling, negotiation, and self-initiated self-repair in an SCMC environment"	2009	"CALICO Journal"	"26"	"2"	"http://doi.org/10.1558/cj.v26i2.231-245"
"4065fca6"	"Taylor, C."	"Pre-paid literacy: Negotiating the cost of adolescent mobile technology use"	2009	"English in Australia"	"44"	"2"	"http://doi.org/"
"47cb8ea7"	"Ito, K., Speer, S.R."	"Anticipatory effects of intonation: Eye movements during instructed visual search"	2008	"Journal of Memory and Language"	"58"	"2"	"http://doi.org/10.1016/j.jml.2007.06.013"
"32ad9411"	"Gauton, R."	"Bilingual dictionaries, the lexicographer and the translator"	2008	"Lexikos"	"18"	""	"http://doi.org/"
"18ecd7f0"	"Brisard, F., Laarman, E., Nicoladis, E."	"Clausal order and the acquisition of Dutch deverbal compounds"	2008	"Morphology"	"18"	"2"	"http://doi.org/10.1007/s11525-009-9127-8"
"6c300412"	"Jensen, R.L."	"Financial report of the secretary-treasurer for 2008"	2009	"Scandinavian Studies"	"81"	"4"	"http://doi.org/"
"ac041ba2"	"Wallentin, M."	"Putative sex differences in verbal abilities and language cortex: A critical review"	2009	"Brain and Language"	"108"	"3"	"http://doi.org/10.1016/j.bandl.2008.07.001"
"1d950098"	"Lorenzo, F."	"Instructional discourse in bilingual settings. An empirical study of linguistic adjustments in content and language integrated learning"	2008	"Language Learning Journal"	"36"	"1"	"http://doi.org/10.1080/09571730801988470"
"d7125b2c"	"Docan-Morgan, T., Manusov, V."	"Relational turning point events and their outcomes in college teacher-Student relationships from Students' perspectives"	2009	"Communication Education"	"58"	"2"	"http://doi.org/10.1080/03634520802515713"
